"","mu_per_read","mu_per_position","q01_per_position","q25_per_position","q50_per_position","q75_per_position","q99_per_position"
"10044",40.7,40.2842651757189,22,41,41,41,41
"10045",40.54,40.2977635782748,22,41,41,41,41
"10046",40.7,40.2476837060703,22,41,41,41,41
"10047",40.62,40.2776757188498,22,41,41,41,41
"10048",40.62,40.3194089456869,22,41,41,41,41
"10049",40.66,40.2964131650423,22,41,41,41,41
"10050",40.7,40.2869068541301,22,41,41,41,41
"10051",40.57,40.2500798722045,22,41,41,41,41
"10052",40.58,40.2705445247893,22,41,41,41,41
"10053",40.66,40.2721824937078,22,41,41,41,41
"10054",40.5,40.2572284345048,22,41,41,41,41
"10055",40.43,40.2422911008148,22,41,41,41,41
"10056",40.58,40.2558316024924,22,41,41,41,41
"10057",40.62,40.2416932907348,22,41,41,41,41
"10058",38.25,40.165002396549,22,41,41,41,41
"10059",40.33,40.2357005911487,22,41,41,41,41
"10060",40.54,40.2503594823454,22,41,41,41,41
"10061",40.66,40.1616472279917,22,41,41,41,41
"10062",40.7,40.228714057508,22,41,41,41,41
"10063",40.7,40.2129392971246,22,41,41,41,41
"10064",39.51,40.1027555910543,22,41,41,41,41
"10065",40.4,40.1744408945687,22,41,41,41,41
"10066",35.61,40.168637162486,22,41,41,41,41
"10067",32.45,40.1689696485623,22,41,41,41,41
"10068",40.07,40.0806709265176,22,41,41,41,41
"10069",40.62,40.0498402555911,12,41,41,41,41
"10070",40.7,40.0643370607029,12,41,41,41,41
"10071",38.73,40.0801246205464,22,41,41,41,41
"10072",39.87,40.0311151941205,12,41,41,41,41
"10073",39.79,40.0629892954146,22,41,41,41,41
"10074",39.48,40.0546325878594,12,41,41,41,41
"10075",40.58,40.0275159744409,12,41,41,41,41
"10076",40.57,40.0052715654952,12,41,41,41,41
"10077",40.62,39.3208067092652,12,41,41,41,41
"10078",36.59,39.8513178913738,12,41,41,41,41
"10079",40.04,39.9208865814696,12,41,41,41,41
"10080",40.44,40.0241214057508,22,41,41,41,41
"10081",40.32,40.114696485623,22,41,41,41,41
"10082",40.62,40.0979233226837,22,41,41,41,41
"10083",40.62,40.0525159744409,12,41,41,41,41
"10084",33.09,40.1003756093663,22,41,41,41,41
"10085",33.56,40.0922855658983,22,41,41,41,41
"10086",40.54,39.9949680511182,12,41,41,41,41
"10087",40.39,40.0060702875399,12,41,41,41,41
"10088",40.7,40.0517172523962,12,41,41,41,41
"10089",35.45,40.0552115376933,12,41,41,41,41
"10090",40.58,40.0423722044728,12,41,41,41,41
"10091",40.7,39.9457268370607,12,41,41,41,41
"10092",40.66,39.9199952069021,12,41,41,41,41
"10093",40.53,39.969923310433,12,41,41,41,41
"10094",39.78,40.0791260584758,22,41,41,41,41
"10095",40.7,40.0043130990415,12,41,41,41,41
"10096",40.57,39.8676182479709,12,41,41,41,41
"10097",40.5,39.879892954146,12,41,41,41,41
"10098",40.41,39.9133785942492,12,41,41,41,41
"10099",40.66,39.8943290734824,12,41,41,41,41
"10100",40.7,39.8873621984343,12,41,41,41,41
"10101",40.66,31.3766129998801,2,32,32,32,32
"10102",40.66,31.6526706883465,12,32,32,32,32
"10103",39.74,35.9281834158811,27,37,37,37,37
"10104",40.57,36.3919156414763,22,37,37,37,37
"10105",40.62,36.588432656974,27,37,37,37,37
"10106",40.24,40.1668130990415,27,41,41,41,41
"10107",40.7,40.4563099041534,32,41,41,41,41
"10108",35.42,40.4400559105431,32,41,41,41,41
"10109",40.01,40.3722843450479,27,41,41,41,41
"10110",40.62,40.5069089456869,32,41,41,41,41
"10111",40.7,40.4901357827476,32,41,41,41,41
"10112",40.66,40.4950479233227,32,41,41,41,41
"10113",40.27,40.4992811501597,32,41,41,41,41
"10114",40.66,40.4860223642173,27,41,41,41,41
"10115",40.7,40.4281549520767,27,41,41,41,41
"10116",40.7,40.395607028754,27,41,41,41,41
"10117",40.7,40.4631389776358,27,41,41,41,41
"10118",40.43,40.4635383386581,27,41,41,41,41
"10119",37.21,40.4644968051118,27,41,41,41,41
"10120",40.7,40.4481230031949,27,41,41,41,41
"10121",40.49,40.4468450479233,27,41,41,41,41
"10122",40.4,40.3859424920128,27,41,41,41,41
"10123",40.58,40.368250798722,27,41,41,41,41
"10124",40.7,40.3275559105431,27,41,41,41,41
"10125",40.61,40.3605431309904,27,41,41,41,41
"10126",39.5,40.4117012779553,27,41,41,41,41
"10127",40.07,40.3906948881789,27,41,41,41,41
"10128",40.5,40.3204073482428,22,41,41,41,41
"10129",40.7,40.3420926517572,22,41,41,41,41
"10130",40.7,40.3099440894569,22,41,41,41,41
"10131",40.7,40.2799920127796,22,41,41,41,41
"10132",40.7,40.3089057507987,22,41,41,41,41
"10133",39.54,40.3916932907348,27,41,41,41,41
"10134",40.7,40.3528354632588,27,41,41,41,41
"10135",38.81,40.3799121405751,27,41,41,41,41
"10136",27.87,40.3990015974441,27,41,41,41,41
"10137",40.7,40.4053363157054,27,41,41,41,41
"10138",36.8,40.4327368589231,27,41,41,41,41
"10139",40.23,40.389696485623,27,41,41,41,41
"10140",40.53,40.2516775842786,22,41,41,41,41
"10141",40.7,40.3059504792332,27,41,41,41,41
"10142",40.65,40.3015575079872,22,41,41,41,41
"10143",40.7,40.3447284345048,27,41,41,41,41
"10144",40.23,40.2842651757189,22,41,41,41,41
"10145",40.58,40.2977635782748,22,41,41,41,41
"10146",40.46,40.2476837060703,22,41,41,41,41
"10147",40.35,40.2776757188498,22,41,41,41,41
"10148",40.66,40.3194089456869,22,41,41,41,41
"10149",37.1,40.2964131650423,22,41,41,41,41
"10150",40.41,40.2869068541301,22,41,41,41,41
"10151",40.19,40.2500798722045,22,41,41,41,41
"10152",39.99,40.2705445247893,22,41,41,41,41
"10153",40.7,40.2721824937078,22,41,41,41,41
"10154",40.08,40.2572284345048,22,41,41,41,41
"10155",40.09,40.2422911008148,22,41,41,41,41
"10156",40.54,40.2558316024924,22,41,41,41,41
"10157",40.36,40.2416932907348,22,41,41,41,41
"10158",40.61,40.165002396549,22,41,41,41,41
"10159",40.66,40.2357005911487,22,41,41,41,41
"10160",40.7,40.2503594823454,22,41,41,41,41
"10161",40.34,40.1616472279917,22,41,41,41,41
"10162",40.65,40.228714057508,22,41,41,41,41
"10163",40.62,40.2129392971246,22,41,41,41,41
"10164",40.35,40.1027555910543,22,41,41,41,41
"10165",39.63,40.1744408945687,22,41,41,41,41
"10166",38.75,40.168637162486,22,41,41,41,41
"10167",40.7,40.1689696485623,22,41,41,41,41
"10168",40.47,40.0806709265176,22,41,41,41,41
"10169",40.39,40.0498402555911,12,41,41,41,41
"10170",40.66,40.0643370607029,12,41,41,41,41
"10171",40.46,40.0801246205464,22,41,41,41,41
"10172",35.24,40.0311151941205,12,41,41,41,41
"10173",40.7,40.0629892954146,22,41,41,41,41
"10174",40.38,40.0546325878594,12,41,41,41,41
"10175",40.7,40.0275159744409,12,41,41,41,41
"10176",40.58,40.0052715654952,12,41,41,41,41
"10177",40.66,39.3208067092652,12,41,41,41,41
"10178",40.41,39.8513178913738,12,41,41,41,41
"10179",38.18,39.9208865814696,12,41,41,41,41
"10180",40.48,40.0241214057508,22,41,41,41,41
"10181",40.7,40.114696485623,22,41,41,41,41
"10182",40.7,40.0979233226837,22,41,41,41,41
"10183",40.7,40.0525159744409,12,41,41,41,41
"10184",40.12,40.1003756093663,22,41,41,41,41
"10185",40.62,40.0922855658983,22,41,41,41,41
"10186",40.62,39.9949680511182,12,41,41,41,41
"10187",40.7,40.0060702875399,12,41,41,41,41
"10188",40.7,40.0517172523962,12,41,41,41,41
"10189",40.7,40.0552115376933,12,41,41,41,41
"10190",40.66,40.0423722044728,12,41,41,41,41
"10191",40.7,39.9457268370607,12,41,41,41,41
"10192",39.49,39.9199952069021,12,41,41,41,41
"10193",40.7,39.969923310433,12,41,41,41,41
"10194",40.7,40.0791260584758,22,41,41,41,41
"10195",40.66,40.0043130990415,12,41,41,41,41
"10196",40.7,39.8676182479709,12,41,41,41,41
"10197",40.66,39.879892954146,12,41,41,41,41
"10198",40.7,39.9133785942492,12,41,41,41,41
"10199",34.03,39.8943290734824,12,41,41,41,41
"10200",40.36,39.8873621984343,12,41,41,41,41
"10201",40.7,31.3766129998801,2,32,32,32,32
"10202",40.66,31.6526706883465,12,32,32,32,32
"10203",40.7,35.9281834158811,27,37,37,37,37
"10204",36.23,36.3919156414763,22,37,37,37,37
"10205",40.7,36.588432656974,27,37,37,37,37
"10206",40.66,40.1668130990415,27,41,41,41,41
"10207",40.54,40.4563099041534,32,41,41,41,41
"10208",40.7,40.4400559105431,32,41,41,41,41
"10209",40.7,40.3722843450479,27,41,41,41,41
"10210",40.61,40.5069089456869,32,41,41,41,41
"10211",40.2,40.4901357827476,32,41,41,41,41
"10212",40.17,40.4950479233227,32,41,41,41,41
"10213",38.68,40.4992811501597,32,41,41,41,41
"10214",40.5,40.4860223642173,27,41,41,41,41
"10215",39.71,40.4281549520767,27,41,41,41,41
"10216",40.66,40.395607028754,27,41,41,41,41
"10217",38.31,40.4631389776358,27,41,41,41,41
"10218",40.66,40.4635383386581,27,41,41,41,41
"10219",40.66,40.4644968051118,27,41,41,41,41
"10220",40.19,40.4481230031949,27,41,41,41,41
"10221",38.53,40.4468450479233,27,41,41,41,41
"10222",40.7,40.3859424920128,27,41,41,41,41
"10223",40.62,40.368250798722,27,41,41,41,41
"10224",39.21,40.3275559105431,27,41,41,41,41
"10225",38.95,40.3605431309904,27,41,41,41,41
"10226",39.93,40.4117012779553,27,41,41,41,41
"10227",39.37,40.3906948881789,27,41,41,41,41
"10228",40.36,40.3204073482428,22,41,41,41,41
"10229",40.23,40.3420926517572,22,41,41,41,41
"10230",40.61,40.3099440894569,22,41,41,41,41
"10231",39.4,40.2799920127796,22,41,41,41,41
"10232",39.55,40.3089057507987,22,41,41,41,41
"10233",40.66,40.3916932907348,27,41,41,41,41
"10234",39.1,40.3528354632588,27,41,41,41,41
"10235",35.79,40.3799121405751,27,41,41,41,41
"10236",40.54,40.3990015974441,27,41,41,41,41
"10237",40.7,40.4053363157054,27,41,41,41,41
"10238",28.62,40.4327368589231,27,41,41,41,41
"10239",40.53,40.389696485623,27,41,41,41,41
"10240",40.36,40.2516775842786,22,41,41,41,41
"10241",40.3,40.3059504792332,27,41,41,41,41
"10242",40.32,40.3015575079872,22,41,41,41,41
"10243",39.68,40.3447284345048,27,41,41,41,41
"10244",38.97,40.2842651757189,22,41,41,41,41
"10245",40.7,40.2977635782748,22,41,41,41,41
"10246",38.71,40.2476837060703,22,41,41,41,41
"10247",40.7,40.2776757188498,22,41,41,41,41
"10248",40.58,40.3194089456869,22,41,41,41,41
"10249",40.7,40.2964131650423,22,41,41,41,41
"10250",40.7,40.2869068541301,22,41,41,41,41
"10251",40.66,40.2500798722045,22,41,41,41,41
"10252",40.45,40.2705445247893,22,41,41,41,41
"10253",40.43,40.2721824937078,22,41,41,41,41
"10254",40.7,40.2572284345048,22,41,41,41,41
"10255",40.7,40.2422911008148,22,41,41,41,41
"10256",40.21,40.2558316024924,22,41,41,41,41
"10257",40.7,40.2416932907348,22,41,41,41,41
"10258",40.18,40.165002396549,22,41,41,41,41
"10259",40.7,40.2357005911487,22,41,41,41,41
"10260",40.4,40.2503594823454,22,41,41,41,41
"10261",40.62,40.1616472279917,22,41,41,41,41
"10262",40.15,40.228714057508,22,41,41,41,41
"10263",40.66,40.2129392971246,22,41,41,41,41
"10264",40.48,40.1027555910543,22,41,41,41,41
"10265",40.7,40.1744408945687,22,41,41,41,41
"10266",40.58,40.168637162486,22,41,41,41,41
"10267",40.7,40.1689696485623,22,41,41,41,41
"10268",40.7,40.0806709265176,22,41,41,41,41
"10269",39.41,40.0498402555911,12,41,41,41,41
"10270",40.7,40.0643370607029,12,41,41,41,41
"10271",30.29,40.0801246205464,22,41,41,41,41
"10272",40.58,40.0311151941205,12,41,41,41,41
"10273",40.66,40.0629892954146,22,41,41,41,41
"10274",38.74,40.0546325878594,12,41,41,41,41
"10275",40.14,40.0275159744409,12,41,41,41,41
"10276",40.21,40.0052715654952,12,41,41,41,41
"10277",40.66,39.3208067092652,12,41,41,41,41
"10278",40.7,39.8513178913738,12,41,41,41,41
"10279",40.66,39.9208865814696,12,41,41,41,41
"10280",40.48,40.0241214057508,22,41,41,41,41
"10281",40.41,40.114696485623,22,41,41,41,41
"10282",40.57,40.0979233226837,22,41,41,41,41
"10283",40.66,40.0525159744409,12,41,41,41,41
"10284",39.36,40.1003756093663,22,41,41,41,41
"10285",40.57,40.0922855658983,22,41,41,41,41
"10286",40.61,39.9949680511182,12,41,41,41,41
"10287",40.34,40.0060702875399,12,41,41,41,41
"10288",35.34,40.0517172523962,12,41,41,41,41
"10289",40.58,40.0552115376933,12,41,41,41,41
"10290",40.24,40.0423722044728,12,41,41,41,41
"10291",37.89,39.9457268370607,12,41,41,41,41
"10292",40.46,39.9199952069021,12,41,41,41,41
"10293",40.03,39.969923310433,12,41,41,41,41
"10294",40.7,40.0791260584758,22,41,41,41,41
"10295",40.61,40.0043130990415,12,41,41,41,41
"10296",40.57,39.8676182479709,12,41,41,41,41
"10297",39.99,39.879892954146,12,41,41,41,41
"10298",40.62,39.9133785942492,12,41,41,41,41
"10299",39.87,39.8943290734824,12,41,41,41,41
"10300",35.06,39.8873621984343,12,41,41,41,41
"10301",40.23,31.3766129998801,2,32,32,32,32
"10302",35.89,31.6526706883465,12,32,32,32,32
"10303",40.36,35.9281834158811,27,37,37,37,37
"10304",40.7,36.3919156414763,22,37,37,37,37
"10305",40.02,36.588432656974,27,37,37,37,37
"10306",40.49,40.1668130990415,27,41,41,41,41
"10307",39.78,40.4563099041534,32,41,41,41,41
"10308",40.7,40.4400559105431,32,41,41,41,41
"10309",37.97,40.3722843450479,27,41,41,41,41
"10310",40.7,40.5069089456869,32,41,41,41,41
"10311",40.54,40.4901357827476,32,41,41,41,41
"10312",40.62,40.4950479233227,32,41,41,41,41
"10313",40.7,40.4992811501597,32,41,41,41,41
"10314",40.7,40.4860223642173,27,41,41,41,41
"10315",40.7,40.4281549520767,27,41,41,41,41
"10316",40.7,40.395607028754,27,41,41,41,41
"10317",40.58,40.4631389776358,27,41,41,41,41
"10318",40.7,40.4635383386581,27,41,41,41,41
"10319",40.45,40.4644968051118,27,41,41,41,41
"10320",40.49,40.4481230031949,27,41,41,41,41
"10321",40.7,40.4468450479233,27,41,41,41,41
"10322",39.9,40.3859424920128,27,41,41,41,41
"10323",40.7,40.368250798722,27,41,41,41,41
"10324",36.32,40.3275559105431,27,41,41,41,41
"10325",38.54,40.3605431309904,27,41,41,41,41
"10326",40.66,40.4117012779553,27,41,41,41,41
"10327",40.7,40.3906948881789,27,41,41,41,41
"10328",40.53,40.3204073482428,22,41,41,41,41
"10329",40.29,40.3420926517572,22,41,41,41,41
"10330",40.7,40.3099440894569,22,41,41,41,41
"10331",40.62,40.2799920127796,22,41,41,41,41
"10332",40.7,40.3089057507987,22,41,41,41,41
"10333",40.7,40.3916932907348,27,41,41,41,41
"10334",40.66,40.3528354632588,27,41,41,41,41
"10335",33.66,40.3799121405751,27,41,41,41,41
"10336",29.87,40.3990015974441,27,41,41,41,41
"10337",40.7,40.4053363157054,27,41,41,41,41
"10338",40.66,40.4327368589231,27,41,41,41,41
"10339",39.97,40.389696485623,27,41,41,41,41
"10340",39.45,40.2516775842786,22,41,41,41,41
"10341",40.61,40.3059504792332,27,41,41,41,41
"10342",40.66,40.3015575079872,22,41,41,41,41
"10343",40.66,40.3447284345048,27,41,41,41,41
"10344",40.66,40.2842651757189,22,41,41,41,41
"10345",40.7,40.2977635782748,22,41,41,41,41
"10346",40.7,40.2476837060703,22,41,41,41,41
"10347",40.66,40.2776757188498,22,41,41,41,41
"10348",40.62,40.3194089456869,22,41,41,41,41
"10349",40.7,40.2964131650423,22,41,41,41,41
"10350",40.7,40.2869068541301,22,41,41,41,41
"10351",40.54,40.2500798722045,22,41,41,41,41
"10352",40.7,40.2705445247893,22,41,41,41,41
"10353",40.26,40.2721824937078,22,41,41,41,41
"10354",39.63,40.2572284345048,22,41,41,41,41
"10355",40.7,40.2422911008148,22,41,41,41,41
"10356",40.7,40.2558316024924,22,41,41,41,41
"10357",39.02,40.2416932907348,22,41,41,41,41
"10358",39.52,40.165002396549,22,41,41,41,41
"10359",38.57,40.2357005911487,22,41,41,41,41
"10360",40.47,40.2503594823454,22,41,41,41,41
"10361",40.7,40.1616472279917,22,41,41,41,41
"10362",36.44,40.228714057508,22,41,41,41,41
"10363",40.56,40.2129392971246,22,41,41,41,41
"10364",37.32,40.1027555910543,22,41,41,41,41
"10365",40.66,40.1744408945687,22,41,41,41,41
"10366",34.89,40.168637162486,22,41,41,41,41
"10367",39.38,40.1689696485623,22,41,41,41,41
"10368",39.65,40.0806709265176,22,41,41,41,41
"10369",38.33,40.0498402555911,12,41,41,41,41
"10370",40.7,40.0643370607029,12,41,41,41,41
"10371",40.11,40.0801246205464,22,41,41,41,41
"10372",38.92,40.0311151941205,12,41,41,41,41
"10373",40.66,40.0629892954146,22,41,41,41,41
"10374",40.62,40.0546325878594,12,41,41,41,41
"10375",40.43,40.0275159744409,12,41,41,41,41
"10376",40.49,40.0052715654952,12,41,41,41,41
"10377",39.03,39.3208067092652,12,41,41,41,41
"10378",40.62,39.8513178913738,12,41,41,41,41
"10379",40.22,39.9208865814696,12,41,41,41,41
"10380",40.5,40.0241214057508,22,41,41,41,41
"10381",40.54,40.114696485623,22,41,41,41,41
"10382",35.83,40.0979233226837,22,41,41,41,41
"10383",40.45,40.0525159744409,12,41,41,41,41
"10384",40.04,40.1003756093663,22,41,41,41,41
"10385",40.4,40.0922855658983,22,41,41,41,41
"10386",39.05,39.9949680511182,12,41,41,41,41
"10387",40.34,40.0060702875399,12,41,41,41,41
"10388",39.68,40.0517172523962,12,41,41,41,41
"10389",40.37,40.0552115376933,12,41,41,41,41
"10390",40.62,40.0423722044728,12,41,41,41,41
"10391",40.29,39.9457268370607,12,41,41,41,41
"10392",36.02,39.9199952069021,12,41,41,41,41
"10393",40.7,39.969923310433,12,41,41,41,41
"10394",40.35,40.0791260584758,22,41,41,41,41
"10395",36.38,40.0043130990415,12,41,41,41,41
"10396",39.83,39.8676182479709,12,41,41,41,41
"10397",40.7,39.879892954146,12,41,41,41,41
"10398",40.33,39.9133785942492,12,41,41,41,41
"10399",40.36,39.8943290734824,12,41,41,41,41
"10400",40.7,39.8873621984343,12,41,41,41,41
"10401",40.49,31.3766129998801,2,32,32,32,32
"10402",40.66,31.6526706883465,12,32,32,32,32
"10403",40.7,35.9281834158811,27,37,37,37,37
"10404",40.58,36.3919156414763,22,37,37,37,37
"10405",40.58,36.588432656974,27,37,37,37,37
"10406",40.58,40.1668130990415,27,41,41,41,41
"10407",40.66,40.4563099041534,32,41,41,41,41
"10408",40.7,40.4400559105431,32,41,41,41,41
"10409",40.7,40.3722843450479,27,41,41,41,41
"10410",40.29,40.5069089456869,32,41,41,41,41
"10411",40.46,40.4901357827476,32,41,41,41,41
"10412",38.98,40.4950479233227,32,41,41,41,41
"10413",40.48,40.4992811501597,32,41,41,41,41
"10414",40.66,40.4860223642173,27,41,41,41,41
"10415",39.38,40.4281549520767,27,41,41,41,41
"10416",40.66,40.395607028754,27,41,41,41,41
"10417",40.44,40.4631389776358,27,41,41,41,41
"10418",38.67,40.4635383386581,27,41,41,41,41
"10419",40.2,40.4644968051118,27,41,41,41,41
"10420",40.01,40.4481230031949,27,41,41,41,41
"10421",40.66,40.4468450479233,27,41,41,41,41
"10422",40.61,40.3859424920128,27,41,41,41,41
"10423",40.61,40.368250798722,27,41,41,41,41
"10424",39.73,40.3275559105431,27,41,41,41,41
"10425",40.38,40.3605431309904,27,41,41,41,41
"10426",40.7,40.4117012779553,27,41,41,41,41
"10427",40.62,40.3906948881789,27,41,41,41,41
"10428",40.66,40.3204073482428,22,41,41,41,41
"10429",40.54,40.3420926517572,22,41,41,41,41
"10430",40.7,40.3099440894569,22,41,41,41,41
"10431",38.5,40.2799920127796,22,41,41,41,41
"10432",40.56,40.3089057507987,22,41,41,41,41
"10433",40.58,40.3916932907348,27,41,41,41,41
"10434",40.44,40.3528354632588,27,41,41,41,41
"10435",40.58,40.3799121405751,27,41,41,41,41
"10436",38.98,40.3990015974441,27,41,41,41,41
"10437",40.26,40.4053363157054,27,41,41,41,41
"10438",40.36,40.4327368589231,27,41,41,41,41
"10439",40.45,40.389696485623,27,41,41,41,41
"10440",40.62,40.2516775842786,22,41,41,41,41
"10441",40.62,40.3059504792332,27,41,41,41,41
"10442",39.71,40.3015575079872,22,41,41,41,41
"10443",40.7,40.3447284345048,27,41,41,41,41
"10444",40.4,40.2842651757189,22,41,41,41,41
"10445",40.7,40.2977635782748,22,41,41,41,41
"10446",40.44,40.2476837060703,22,41,41,41,41
"10447",40.62,40.2776757188498,22,41,41,41,41
"10448",32.85,40.3194089456869,22,41,41,41,41
"10449",38.77,40.2964131650423,22,41,41,41,41
"10450",40.7,40.2869068541301,22,41,41,41,41
"10451",38.49,40.2500798722045,22,41,41,41,41
"10452",40.7,40.2705445247893,22,41,41,41,41
"10453",40.66,40.2721824937078,22,41,41,41,41
"10454",40.2,40.2572284345048,22,41,41,41,41
"10455",40.7,40.2422911008148,22,41,41,41,41
"10456",40,40.2558316024924,22,41,41,41,41
"10457",40.58,40.2416932907348,22,41,41,41,41
"10458",40.61,40.165002396549,22,41,41,41,41
"10459",39.46,40.2357005911487,22,41,41,41,41
"10460",40.62,40.2503594823454,22,41,41,41,41
"10461",40.66,40.1616472279917,22,41,41,41,41
"10462",40.7,40.228714057508,22,41,41,41,41
"10463",40.7,40.2129392971246,22,41,41,41,41
"10464",40.32,40.1027555910543,22,41,41,41,41
"10465",40.4,40.1744408945687,22,41,41,41,41
"10466",40.7,40.168637162486,22,41,41,41,41
"10467",40.45,40.1689696485623,22,41,41,41,41
"10468",40.66,40.0806709265176,22,41,41,41,41
"10469",40.7,40.0498402555911,12,41,41,41,41
"10470",40.37,40.0643370607029,12,41,41,41,41
"10471",40.62,40.0801246205464,22,41,41,41,41
"10472",40.7,40.0311151941205,12,41,41,41,41
"10473",40.53,40.0629892954146,22,41,41,41,41
"10474",40.53,40.0546325878594,12,41,41,41,41
"10475",40.61,40.0275159744409,12,41,41,41,41
"10476",40.7,40.0052715654952,12,41,41,41,41
"10477",39.28,39.3208067092652,12,41,41,41,41
"10478",40.58,39.8513178913738,12,41,41,41,41
"10479",39.59,39.9208865814696,12,41,41,41,41
"10480",40.5,40.0241214057508,22,41,41,41,41
"10481",40.66,40.114696485623,22,41,41,41,41
"10482",40.62,40.0979233226837,22,41,41,41,41
"10483",40.62,40.0525159744409,12,41,41,41,41
"10484",40.12,40.1003756093663,22,41,41,41,41
"10485",40.58,40.0922855658983,22,41,41,41,41
"10486",40.66,39.9949680511182,12,41,41,41,41
"10487",40.49,40.0060702875399,12,41,41,41,41
"10488",40.66,40.0517172523962,12,41,41,41,41
"10489",40.65,40.0552115376933,12,41,41,41,41
"10490",40.7,40.0423722044728,12,41,41,41,41
"10491",38.5,39.9457268370607,12,41,41,41,41
"10492",40.53,39.9199952069021,12,41,41,41,41
"10493",40.52,39.969923310433,12,41,41,41,41
"10494",39.95,40.0791260584758,22,41,41,41,41
"10495",40.66,40.0043130990415,12,41,41,41,41
"10496",39.96,39.8676182479709,12,41,41,41,41
"10497",40.7,39.879892954146,12,41,41,41,41
"10498",40.66,39.9133785942492,12,41,41,41,41
"10499",40.58,39.8943290734824,12,41,41,41,41
"10500",40.14,39.8873621984343,12,41,41,41,41
"10501",40.66,31.3766129998801,2,32,32,32,32
"10502",40.39,31.6526706883465,12,32,32,32,32
"10503",40.7,35.9281834158811,27,37,37,37,37
